transaction_id,user_id,transaction_date,username,email,age,subscription,region,city,store_id,product_category,sale_amount,price,status,raw_timestamp
96,1137,2025-11-09,jreeves,jessicajordan@example.com,35,Premium,East,Hyderabad,5,Clothing,952.23,628.01,Completed,2017-01-01 06:44:07
243,1033,2026-05-13,xyates,swansonkristina@example.com,20,Premium,South,Chennai,3,Books,4592.61,1309.09,Pending,2025-03-14 04:28:09
58,1166,2025-12-19,howen,harristina@example.com,43,Basic,South,Mumbai,11,Electronics,4897.57,2974.23,Pending,1991-04-01 07:00:03
139,1199,2025-08-09,gavin02,ahines@example.org,15,Basic,East,Chennai,18,Books,3059.46,1097.58,,2001-12-04 14:26:12
15,1049,2026-01-06,jacob60,farmerjames@example.com,43,Premium,West,Mumbai,13,Books,3311.29,416.75,Pending,1979-04-21 00:59:47
53,1084,2025-07-03,michael04,amber13@example.com,34,Basic,South,Chennai,20,Electronics,1352.4,2931.43,Completed,2020-08-21 22:55:06
73,1113,2026-03-20,onealrichard,zsnyder@example.net,33,Premium,East,Delhi,6,Groceries,3064.39,1667.26,Completed,2001-11-29 01:18:40
15,1091,2026-01-23,lisahall,richardspencer@example.org,48,Premium,West,Mumbai,4,Books,4602.67,827.46,,1978-01-29 23:11:54
176,1036,2026-03-02,rachel22,tlam@example.com,17,Premium,West,Hyderabad,2,Clothing,1929.21,514.31,,2006-03-29 21:09:14
3,1130,2025-12-13,thomasbradley,bateschristopher@example.com,41,Premium,South,Bangalore,9,Electronics,1786.8,134.14,,2014-11-09 06:07:31
133,1181,2026-03-29,paula67,jeffreyvega@example.org,23,Premium,South,Chennai,9,Electronics,3150.19,1830.96,,1974-03-05 03:14:08
41,1017,2025-09-28,kristi39,gregandrews@example.net,59,Premium,West,Bangalore,3,Electronics,2964.5,2472.93,Pending,2000-11-24 21:41:41
53,1122,2025-10-13,garciapaul,terryjenkins@example.org,46,Premium,East,Bangalore,7,Clothing,1386.28,1361.66,Pending,2013-06-02 17:24:23
26,1085,2025-08-16,klong,jameskent@example.net,21,Premium,East,Mumbai,10,Books,4799.16,1313.99,Pending,2007-04-26 18:32:58
199,1119,2025-07-02,trevor19,jeremyfernandez@example.org,53,Basic,North,Mumbai,9,Books,822.55,292.49,Completed,2004-01-28 09:18:04
90,1062,2026-05-23,brandon29,kylealexander@example.net,51,Basic,West,Hyderabad,12,Books,4859.04,2629.76,,1997-07-16 10:46:58
140,1139,2025-07-31,josephsmith,annaespinoza@example.net,64,Basic,East,Chennai,13,Clothing,3962.7,1476.98,Completed,1976-02-29 04:11:48
168,1098,2025-10-26,brownstephen,qhickman@example.net,32,Premium,East,Chennai,9,Groceries,2936.47,353.97,,1979-11-02 07:06:29
299,1011,2025-11-03,gdrake,meganzimmerman@example.org,48,Basic,North,Bangalore,7,Books,2433.06,2348.01,Pending,1984-01-27 14:48:50
259,1021,2025-06-27,myersjennifer,evanskristi@example.org,39,Premium,West,Bangalore,3,Electronics,2183.41,166.96,Pending,2006-05-21 20:32:03
122,1075,2025-08-09,hardyemily,justinmejia@example.com,23,Premium,West,Hyderabad,14,Electronics,679.39,1392.21,Pending,2002-10-03 13:52:07
150,1159,2026-05-22,ryanwilliams,davecross@example.com,18,Premium,West,Chennai,15,Electronics,3564.57,1769.26,Pending,1981-01-07 20:20:25
84,1040,2025-11-18,christopherflores,brandonmcguire@example.net,47,Basic,South,Bangalore,18,Groceries,4149.29,1254.37,,1976-07-12 06:08:48
236,1100,2026-03-16,hjohnson,johnsonmichael@example.org,64,Premium,North,Chennai,8,Groceries,2247.95,2370.93,Completed,1988-07-13 15:16:26
223,1163,2025-07-23,georgerios,hcarroll@example.org,26,Basic,North,Mumbai,13,Electronics,1602.12,245.0,Completed,2025-09-10 03:40:24
252,1102,2026-02-03,amy44,zpham@example.com,19,Premium,North,Chennai,10,Clothing,4651.45,1315.71,,1986-03-11 14:35:46
9,1079,2026-02-01,kennedydanielle,brian61@example.net,21,Basic,West,Mumbai,17,Clothing,2349.44,703.17,,1996-03-30 11:18:08
122,1133,2026-01-28,johnflowers,jeremiahcrawford@example.com,41,Basic,West,Hyderabad,1,Books,513.26,1968.23,Completed,1982-05-22 12:44:46
94,1084,2026-05-20,lisa92,lwhite@example.com,15,Basic,South,Chennai,19,Books,557.49,1391.26,,2006-01-01 17:59:45
136,1060,2025-12-25,ana53,meganthompson@example.net,65,Basic,North,Hyderabad,10,Groceries,845.74,1448.87,Pending,1983-03-24 08:33:10
92,1142,2026-03-24,msanchez,mooncolin@example.com,35,Basic,North,Bangalore,8,Books,614.47,361.35,Pending,2009-09-03 10:36:27
267,1187,2025-07-19,gallagherwendy,julia98@example.com,35,Premium,North,Mumbai,8,Books,1907.18,615.23,Completed,2018-10-09 19:06:34
161,1089,2026-04-17,ramirezjason,burkesteven@example.net,48,Basic,South,Hyderabad,6,Electronics,2356.25,2974.77,Completed,2025-08-13 08:53:33
57,1174,2025-10-06,ktaylor,bridget54@example.org,19,Premium,South,Bangalore,19,Clothing,2816.61,2875.15,Pending,1999-12-31 09:00:14
86,1024,2026-01-11,wooddanielle,antonio38@example.org,34,Premium,West,Bangalore,20,Groceries,1394.06,1789.28,Pending,2025-10-12 16:09:07
67,1167,2026-01-23,katherineparrish,lwhite@example.net,26,Premium,South,Mumbai,7,Electronics,2397.74,253.63,,1984-06-05 11:46:45
110,1122,2025-11-28,rothsherri,amcintyre@example.com,47,Basic,West,Bangalore,17,Books,4089.49,329.84,Pending,1997-03-02 11:27:36
200,1155,2026-04-30,rgreen,stevenperez@example.net,34,Premium,West,Hyderabad,9,Clothing,3068.77,2660.97,Completed,1987-04-09 17:37:23
82,1178,2025-12-27,destinyharrell,shaneowens@example.com,21,Basic,North,Mumbai,4,Electronics,4317.85,1092.52,,2017-10-24 20:23:55
276,1076,2025-12-07,jeffrey76,robertbaker@example.net,39,Premium,South,Hyderabad,12,Clothing,4864.03,271.82,,2015-07-16 03:37:28
126,1200,2026-02-03,sabrinabrown,joseph39@example.org,49,Premium,North,Delhi,14,Clothing,3817.62,2560.83,,1980-11-20 14:32:11
252,1121,2026-04-06,matthew73,williamyoung@example.org,21,Basic,West,Chennai,11,Clothing,1682.8,366.6,Pending,2002-03-08 09:09:39
130,1170,2025-08-21,amycole,wmiller@example.com,55,Basic,North,Chennai,10,Books,2618.24,2773.09,,2018-03-08 15:04:57
67,1084,2025-08-06,jcollier,victor95@example.org,19,Premium,South,Mumbai,13,Clothing,4486.26,756.0,Pending,2005-11-25 14:59:22
